pca0,pca1,target,pred,success
-0.26589228718727254,-0.2937815090631058,4,0,0
-0.24547030484545618,-0.19915722018387225,3,3,1
-0.26602038287119895,-0.2940074688205471,0,4,0
0.4182110430041211,-0.5015190898206107,4,4,1
0.2582546818426402,0.448039288864288,0,1,0
-0.24602702227555084,-0.19979062099057973,4,2,0
-0.2491649448248288,-0.19792877467536052,2,0,0
-0.0383744972077316,-0.3115678044519362,0,0,1
-0.24602702227555084,-0.19979062099057973,0,2,0
-0.2331379500044335,-0.22895042128043497,5,5,1
-0.2211496540194749,0.12250382211543032,0,3,0
-0.28817544291317765,-0.3738239983323396,0,0,1
-0.24607775562963607,-0.19987360974560509,2,2,1
-0.24550444605252614,0.028508464446632645,4,0,0
-0.2328081473488419,-0.17538599046806141,0,0,1
-0.247502751644956,-0.20365251659942837,0,0,1
-0.20403633518633496,-0.20717924609483354,5,5,1
-0.18240287993673987,0.3630281591698707,4,4,1
-0.24602702227555084,-0.19979062099057973,4,2,0
-0.24979570778277344,-0.204927180866271,0,0,1
-0.22113227881133443,0.122494350925055,2,3,0
-0.2220302385776008,-0.17852246942504058,1,1,1
-0.2483083481810568,-0.18562760551853694,2,2,1
-0.19604292750735244,0.24960640449478774,0,0,1
-0.24602702227555084,-0.19979062099057973,2,2,1
-0.22228608244470568,-0.17629648953528995,2,5,0
-0.24580491947081728,-0.19906693373478593,4,2,0
0.02359902685420517,-0.28451972275395393,1,5,0
0.33444603698364656,0.9828752404115239,3,3,1
-0.24243275671157094,-0.19153118827557655,2,2,1
-0.2396918603587595,-0.18455142355523765,3,3,1
-0.2463650638187347,-0.16051471407035425,1,1,1
-0.23930633908379523,-0.1450529801888342,1,1,1
-0.17228484007571038,0.43775839382943577,2,2,1
-0.2212267632102084,0.11926414270180968,2,0,0
-0.24743191197071765,-0.2056845052206384,2,2,1
-0.246082010134569,-0.19980176419924664,3,2,0
-0.2613992252832855,-0.2163747359139129,0,0,1
-0.2331379500044335,-0.22895042128043497,0,5,0
-0.007555051752158937,-0.29976477673187885,4,4,1
2.4591969168418095,1.1852071167243687,3,5,0
-0.2761061106403715,-0.27549728179512867,4,4,1
-0.21186852994784766,-0.045420919598300594,4,3,0
0.27764566735504526,0.41730955899340877,5,5,1
-0.24542585390849514,-0.2010102730522347,4,2,0
-0.23518313831894047,-0.19682004123104233,3,3,1
0.08453011193357382,-0.3162017387674515,2,5,0
-0.19857149475774463,-0.12095714863306352,1,2,0
-0.26548145143028334,-0.29296220299138914,0,0,1
-0.2316134747368573,-0.23107358479198653,0,5,0
1.8416592552680668,2.322840083859746,5,5,1
0.3371121738034467,0.9724479852402284,3,3,1
0.26245863840746,0.43044708507552787,1,1,1
-0.22257809720231947,0.16317972124749505,1,1,1
-0.24460648703654142,-0.1852923434031782,2,5,0
-0.2379329798487624,-0.20087660475257843,1,5,0
-0.24219094940545344,-0.19453171208131345,5,5,1
-0.26425944241838956,-0.2321114078821491,4,4,1
0.07325223226503225,-0.32705323875209463,5,5,1
-0.22809900515937712,-0.2244192075481339,2,5,0
4.377283689358206,-0.7532864627234139,4,2,0
-0.15734676563253372,0.7259771682716484,4,4,1
-0.24852698225485065,-0.1597781302227906,1,1,1
-0.24216777105836304,-0.19863740039633473,0,2,0
0.06691822045259865,-0.3322575847383522,5,5,1
0.20845251064941575,-0.4030886143499216,5,3,0
-0.2442972653402655,-0.1588785198017543,1,1,1
-0.2520770336882794,-0.19076416539422822,0,0,1
-0.055547567243556806,-0.2983957114256052,2,4,0
-0.24527221419471537,-0.1844824910314869,2,2,1
0.2630103647520806,0.4568840003992642,3,1,0
-0.2360290458121593,-0.25072127055736887,2,0,0
-0.2255907500957576,-0.22757153089939833,5,5,1
-0.23693401561672056,-0.19742141570771107,2,2,1
-0.24852698225485065,-0.1597781302227906,1,1,1
0.0848451093421343,-0.2505435154140776,5,5,1
0.27949144099936296,0.40810813591400213,2,5,0
-0.24602702227555084,-0.19979062099057973,4,2,0
-0.15327906135220942,0.44489763383176417,0,3,0
-0.2659335898231284,-0.2924003336840646,0,4,0
-0.2263886545171864,0.16548785607578698,4,4,1
-0.2883815758977065,-0.39058038495332686,5,2,0
0.14322132231190327,0.21450629542925073,3,3,1
-0.24602702227555084,-0.19979062099057973,3,2,0
-0.2606180852650028,-0.31757900430235914,0,0,1
-0.2471756668525604,-0.20030816054010114,0,0,1
0.10153665553632518,-0.3196586497760551,5,5,1
-0.24923262640336535,-0.20488501844615292,2,2,1
-0.24602702227555084,-0.19979062099057973,0,2,0
-0.2139612176942896,-0.07709786069335621,2,1,0
-0.24723046409085014,-0.20061246093884924,2,2,1
-0.14340880332582248,0.673092187140762,3,3,1
-0.24748498000604963,-0.18015573648650154,4,1,0
-0.26445275804924034,-0.29333713086355484,4,0,0
-0.2506969845523156,-0.20185168527891492,0,0,1
0.31063268374651914,0.4287197556520723,1,5,0
0.28073052574568663,0.7435291795979307,5,3,0
-0.26589228718727254,-0.2937815090631058,0,0,1
-0.026461345541374165,-0.28759587745701226,2,2,1
0.06691822045259865,-0.3322575847383522,2,5,0
-0.2747069568032953,-0.27411436555303237,4,4,1
-0.2421196565735163,-0.16726072531364916,1,1,1
-0.24333315218935064,-0.15598828363112902,1,1,1
-0.2248257036393112,0.11080044527967743,4,4,1
-0.2182889566933845,-0.18675923817539933,3,0,0
-0.11870501970300096,-0.10802002103396914,4,0,0
-0.19102811668267752,-0.19273286342273874,5,5,1
0.5438876349174018,1.195756379553526,3,3,1
0.3182143224669427,0.4471653569136982,5,5,1
-0.2635806316068871,-0.2474611206081884,1,1,1
-0.2165369796146368,0.18242391821488033,2,0,0
-0.1652478896040154,0.35086904031006616,3,3,1
-0.21390316039973192,-0.22173197825159963,4,4,1
0.19067951008984863,-0.41695775262123363,4,2,0
-0.20536917608234628,0.15633544384624834,3,3,1
0.3149278489724592,0.9626532835642365,1,1,1
-0.24781477400636262,-0.20155868060856974,0,0,1
0.2532414418863896,0.46161703774951185,1,1,1
-0.2475674228659692,-0.2896504746892291,0,0,1
-0.21729163982760738,0.12365097143709461,0,1,0
1.5726938704229778,1.4258024482164067,1,4,0
-0.22616188296482556,-0.2243906614961659,5,5,1
-0.14883338884162378,0.6685921267510488,3,3,1
0.5573820474697468,0.40208225193605457,2,5,0
-0.23883931655775084,0.025723609421785924,0,0,1
-0.24602702227555084,-0.19979062099057973,5,2,0
-0.2504823895732367,-0.1648339701898396,4,4,1
-0.24602702227555084,-0.19979062099057973,0,2,0
-0.22345986119263073,-0.17519072687656154,0,0,1
-0.25102694223415045,-0.11976563945500145,1,1,1
0.010446631391537411,-0.30636310457335614,5,5,1
0.9125753753742525,1.6362264371174013,1,1,1
-0.22343097992498084,0.13666683758747314,4,2,0
-0.13526740829720926,0.9123601984251957,0,3,0
-0.12914169440643447,0.5316360720935542,4,4,1
-0.24247352572050954,-0.20047849137128718,5,2,0
0.7200334254540666,1.2959714163760963,5,3,0
-0.15350111986145432,0.7545173114886757,3,3,1
-0.2541422961735755,-0.16985184059536432,0,0,1
-0.1958493480448532,0.5215074818236826,4,4,1
-0.23247859319295022,-0.14705896836343438,5,3,0
-0.23610262434067691,-0.18592803013291806,2,5,0
-0.25300321491615524,-0.32294130935296095,5,0,0
-0.24767200844510356,-0.18330817679997644,2,2,1
-0.21408367318265067,-0.13462423823267777,2,5,0
0.8536921658822989,-0.7391521957117938,0,1,0
-0.24602702227555084,-0.19979062099057973,4,2,0
-0.20385890256754174,-0.14719115674414082,2,1,0
-0.2460545510495966,-0.19983181465082975,5,2,0
-0.0024949870575660645,-0.2235729131004878,3,2,0
-0.24317191116624223,-0.20443279064046405,0,4,0
-0.21681150402125454,-0.19693453039916106,4,2,0
-0.23456677486070437,-0.1991208052781069,2,0,0
-0.24510441177028403,-0.15453050005781413,1,1,1
-0.24602702227555084,-0.19979062099057973,1,2,0
-0.2461855306724053,-0.19997303263420135,4,0,0
-0.26589228718727254,-0.2937815090631058,0,0,1
0.11738630601874891,-0.28866757597526105,4,4,1
-0.22258974875430776,-0.20537068647445417,2,2,1
-0.2413030139421909,-0.29392524802392345,0,0,1
-0.2426044517909842,-0.19454299082560328,2,1,0
0.09439493654957301,-0.3071282250058046,2,1,0
-0.23417587161091308,-0.1886647077375356,0,0,1
-0.25964382535424146,-0.22001686157965863,0,0,1
0.5689045735592967,0.29027182920558947,4,5,0
1.255827421050669,-0.8715600402804967,0,0,1
0.7522346805007432,0.29596726242783034,2,2,1
-0.23762367875610105,-0.13099633607940644,1,5,0
-0.2493026583538408,-0.21131934015202433,0,5,0
0.24987701329922504,0.4619156130933837,1,1,1
-0.25368522719903003,-0.11498941023835223,1,1,1
-0.21080914989976976,-0.22244981722012694,0,0,1
-0.2620076241777596,-0.29258948810485186,0,4,0
-0.21097672126614403,-0.1559653538130516,4,4,1
-0.19580890160074416,-0.1994161848891354,3,5,0
-0.25456086503512443,-0.1834909279453304,4,4,1
-0.13488141899641504,0.6917651495856656,1,3,0
-0.2142133323355002,-0.16954218124519424,2,2,1
-0.24928465024696692,-0.20678789945247594,1,2,0
-0.22307580941155772,-0.20209028850267977,2,5,0
0.4786385534538251,-0.5074109380685566,0,0,1
0.11319408069104145,-0.31288670224888565,2,2,1
-0.23478049048699628,-0.18883967681019995,1,5,0
-0.21501867573163708,-0.1473880587407956,1,1,1
-0.2516034306104234,-0.19208172189225708,0,0,1
-0.22501236254537574,0.16299639482513528,1,1,1
-0.2554377561192367,-0.20905401750120034,5,5,1
0.18029004870099627,0.07169826801048271,3,5,0
